latitude,longitude,list_of_name_keys,list_of_names,list_of_reference_keys,list_of_method_keys,timestamp_min,timestamp_max,num_measurements
-75.4505,-93.9799,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.9796,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.9792,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.9789,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.9785,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.9781,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.9778,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.9774,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2995,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2991,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2988,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2984,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2981,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2977,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2974,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2721,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2718,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2714,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2711,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2707,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2703,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.27,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2696,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2693,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2689,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2685,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2682,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2679,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2675,166,iSTAR Traverse,86,2,1985,2014,1
-75.4505,-93.2671,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-94.4897,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.9842,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.9839,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.9835,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.9832,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.9828,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.9824,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.9821,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.297,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2966,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2963,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2959,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2955,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2952,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2948,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2945,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2941,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2938,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2934,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.293,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2772,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2768,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2765,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2761,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2757,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2754,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.275,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2747,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2743,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2739,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2736,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2732,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2729,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2725,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2668,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2664,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.266,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2657,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2653,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.265,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2646,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2643,166,iSTAR Traverse,86,2,1985,2014,1
-75.4504,-93.2639,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-94.4896,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.9875,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.9871,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.9867,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.9864,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.986,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.9857,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.9853,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.9849,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.9846,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2927,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2923,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.292,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2916,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2912,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2909,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2905,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2902,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2898,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2894,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2891,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2887,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2884,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.288,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2876,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2873,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2869,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2866,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2862,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2858,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2855,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2851,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2848,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2844,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.284,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2837,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2833,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2829,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2826,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2822,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2819,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2815,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2811,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2808,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2804,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2801,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2797,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2793,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.279,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2786,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2783,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2779,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2775,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2635,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2632,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2628,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2625,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2621,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2618,166,iSTAR Traverse,86,2,1985,2014,1
-75.4503,-93.2614,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.4895,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.4894,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.008,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.0076,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.0073,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.0069,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.0065,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.0062,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.0058,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.0055,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-94.0051,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9993,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.999,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9986,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9982,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9979,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9975,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9972,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9968,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9965,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9961,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9957,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9954,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.995,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9947,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9943,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9939,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9936,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9932,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9929,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9925,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9921,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9918,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9914,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9911,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9907,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9903,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.99,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9896,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9893,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9889,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9885,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9882,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.9878,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.261,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.2607,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.2604,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.26,166,iSTAR Traverse,86,2,1985,2014,1
-75.4502,-93.2596,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.4893,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0123,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0119,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0116,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0112,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0109,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0105,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0102,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0098,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0094,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0091,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0087,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0084,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0047,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0044,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.004,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0037,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0033,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0029,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0026,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0022,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0018,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0015,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0011,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0008,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0004,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-94.0,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-93.9997,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-93.2593,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-93.2589,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-93.2586,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-93.2582,166,iSTAR Traverse,86,2,1985,2014,1
-75.4501,-93.2579,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-94.4892,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-94.0148,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-94.0144,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-94.0141,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-94.0137,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-94.0134,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-94.013,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-94.0127,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-93.2575,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-93.2572,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-93.2568,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-93.2565,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-93.2561,166,iSTAR Traverse,86,2,1985,2014,1
-75.45,-93.2558,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-94.489,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-94.0169,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-94.0166,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-94.0162,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-94.0158,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-94.0155,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-94.0151,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-93.2554,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-93.2551,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-93.2547,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-93.2544,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-93.254,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-93.2536,166,iSTAR Traverse,86,2,1985,2014,1
-75.4499,-93.2533,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-94.4889,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-94.019,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-94.0187,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-94.0183,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-94.018,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-94.0176,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-94.0173,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-93.2529,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-93.2526,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-93.2522,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-93.2519,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-93.2515,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-93.2511,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-93.2508,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-93.2504,166,iSTAR Traverse,86,2,1985,2014,1
-75.4498,-93.2501,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-94.4888,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-94.0215,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-94.0212,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-94.0208,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-94.0204,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-94.0201,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-94.0197,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-94.0194,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-93.2497,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-93.2493,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-93.249,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-93.2486,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-93.2483,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-93.2479,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-93.2476,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-93.2472,166,iSTAR Traverse,86,2,1985,2014,1
-75.4497,-93.2468,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-94.4886,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-94.4885,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-94.024,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-94.0237,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-94.0233,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-94.0229,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-94.0226,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-94.0222,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-94.0219,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2465,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2461,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2457,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2454,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2451,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2447,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2443,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.244,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2436,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2432,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2429,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2425,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2422,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2418,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2414,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2411,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2403,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.24,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2396,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2393,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2389,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2385,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2382,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2379,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2375,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2371,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2368,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2364,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2361,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2357,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2353,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.235,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2346,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2342,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2339,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2335,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2332,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2328,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2324,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2321,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2317,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.2314,166,iSTAR Traverse,86,2,1985,2014,1
-75.4496,-93.231,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.4884,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.0272,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.0269,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.0265,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.0262,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.0258,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.0255,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.0251,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.0247,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-94.0244,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2407,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2306,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2303,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2299,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2295,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2292,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2288,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2285,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2281,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2277,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2274,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.227,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2266,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2263,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2259,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2256,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2252,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2249,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2245,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2242,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2238,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2234,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2231,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2227,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2223,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.222,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2216,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2213,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2209,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2205,166,iSTAR Traverse,86,2,1985,2014,1
-75.4495,-93.2202,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.4882,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0323,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0319,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0316,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0312,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0308,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0305,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0301,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0298,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0294,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.029,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0287,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0283,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.028,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-94.0276,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-93.2198,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-93.2194,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-93.2191,166,iSTAR Traverse,86,2,1985,2014,1
-75.4494,-93.2187,166,iSTAR Traverse,86,2,1985,2014,1
